DateId;dateWeekOfMonth;dateQuarter;dateIsWeekend;dateIsHolidayInd;dateWeekDayStartsMonday;timestamp_x;Product;Customer;Volume;timestamp_y;VolumeAvgLast3months;VolumeAvgLast6months;VolumeAvgLast9months;VolumeAvgLast12months;Maksymalna temperatura dobowa;Minimalna temperatura dobowa;Srednia temperatura dobowa;Suma dobowa opadow [mm];Pokrywa sniegu [cm]
2021-09-03;1;3;0;0;5;1630627200.0;APM;Rest;143535.9850780829;1630627200.0;164676.2719365226;133146.88599879012;123033.57528545454;123033.57528545454;22.0;8.8;15.0;0.0;0
2021-09-03;1;3;0;0;5;1630627200.0;APM;X;102685.81524768876;1630627200.0;102954.65768340079;83584.21857175019;77460.80222990645;77460.80222990645;22.0;8.8;15.0;0.0;0
2021-09-03;1;3;0;0;5;1630627200.0;APM;X;102685.81524768876;1630627200.0;102954.65768340079;83584.21857175019;77460.80222990645;77460.80222990645;22.9;10.6;16.0;0.0;0
2021-09-03;1;3;0;0;5;1630627200.0;APM;Rest;143535.9850780829;1630627200.0;164676.2719365226;133146.88599879012;123033.57528545454;123033.57528545454;22.9;10.6;16.0;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;COURIER;X;29228.026814563906;1630713600.0;103098.32482297337;83533.01372479521;77666.3746545302;77666.3746545302;17.7;8.9;12.5;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;COURIER;X;29228.026814563906;1630713600.0;103098.32482297337;83533.01372479521;77666.3746545302;77666.3746545302;21.4;11.2;15.4;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;APM;Rest;28578.623482446244;1630713600.0;164678.32988937746;133003.0528341991;123309.90358722035;123309.90358722035;17.7;8.9;12.5;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;APM;Rest;28578.623482446244;1630713600.0;164678.32988937746;133003.0528341991;123309.90358722035;123309.90358722035;21.4;11.2;15.4;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;COURIER;Rest;80085.83319445417;1630713600.0;164678.32988937746;133003.0528341991;123309.90358722035;123309.90358722035;21.4;11.2;15.4;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;COURIER;Rest;80085.83319445417;1630713600.0;164678.32988937746;133003.0528341991;123309.90358722035;123309.90358722035;17.7;8.9;12.5;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;APM;X;37941.699889650765;1630713600.0;103098.32482297337;83533.01372479521;77666.3746545302;77666.3746545302;17.7;8.9;12.5;0.0;0
2021-09-04;1;3;1;0;6;1630713600.0;APM;X;37941.699889650765;1630713600.0;103098.32482297337;83533.01372479521;77666.3746545302;77666.3746545302;21.4;11.2;15.4;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;APM;X;77198.8759490228;1630800000.0;103861.26353044994;83472.44898749555;77639.19445256513;77639.19445256513;19.1;7.8;12.7;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;COURIER;Rest;121643.86433747396;1630800000.0;165787.24960515863;132964.4162905405;123328.63259730625;123328.63259730625;17.3;7.5;11.2;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;APM;Rest;96285.9683955339;1630800000.0;165787.24960515863;132964.4162905405;123328.63259730625;123328.63259730625;19.1;7.8;12.7;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;APM;Rest;96285.9683955339;1630800000.0;165787.24960515863;132964.4162905405;123328.63259730625;123328.63259730625;17.3;7.5;11.2;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;COURIER;Rest;121643.86433747396;1630800000.0;165787.24960515863;132964.4162905405;123328.63259730625;123328.63259730625;19.1;7.8;12.7;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;COURIER;X;70307.2888545491;1630800000.0;103861.26353044994;83472.44898749555;77639.19445256513;77639.19445256513;19.1;7.8;12.7;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;COURIER;X;70307.2888545491;1630800000.0;103861.26353044994;83472.44898749555;77639.19445256513;77639.19445256513;17.3;7.5;11.2;0.0;0
2021-09-05;2;3;1;0;7;1630800000.0;APM;X;77198.8759490228;1630800000.0;103861.26353044994;83472.44898749555;77639.19445256513;77639.19445256513;17.3;7.5;11.2;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;COURIER;Rest;94864.11576945784;1630886400.0;164320.99149365432;133215.900645923;123078.3727706821;123078.3727706821;20.4;5.2;11.8;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;APM;X;47718.66521445973;1630886400.0;102948.89848342344;83680.00350513845;77484.34687369474;77484.34687369474;20.4;5.2;11.8;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;COURIER;X;43229.65712746738;1630886400.0;102948.89848342344;83680.00350513845;77484.34687369474;77484.34687369474;20.4;5.2;11.8;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;COURIER;X;43229.65712746738;1630886400.0;102948.89848342344;83680.00350513845;77484.34687369474;77484.34687369474;17.9;5.2;10.7;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;APM;X;47718.66521445973;1630886400.0;102948.89848342344;83680.00350513845;77484.34687369474;77484.34687369474;17.9;5.2;10.7;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;COURIER;Rest;94864.11576945784;1630886400.0;164320.99149365432;133215.900645923;123078.3727706821;123078.3727706821;17.9;5.2;10.7;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;APM;Rest;55365.97669296519;1630886400.0;164320.99149365432;133215.900645923;123078.3727706821;123078.3727706821;20.4;5.2;11.8;0.0;0
2021-09-06;2;3;0;0;1;1630886400.0;APM;Rest;55365.97669296519;1630886400.0;164320.99149365432;133215.900645923;123078.3727706821;123078.3727706821;17.9;5.2;10.7;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;APM;X;110510.32739343746;1630972800.0;102478.25620654628;83457.75455347059;77304.59323755815;77304.59323755815;20.6;7.3;12.9;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;COURIER;Rest;176426.51114587518;1630972800.0;163794.5619858982;132998.6843497686;122865.10549688162;122865.10549688162;23.8;6.9;14.3;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;COURIER;X;94376.43659000023;1630972800.0;102478.25620654628;83457.75455347059;77304.59323755815;77304.59323755815;23.8;6.9;14.3;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;COURIER;X;94376.43659000023;1630972800.0;102478.25620654628;83457.75455347059;77304.59323755815;77304.59323755815;20.6;7.3;12.9;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;COURIER;Rest;176426.51114587518;1630972800.0;163794.5619858982;132998.6843497686;122865.10549688162;122865.10549688162;20.6;7.3;12.9;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;APM;Rest;142001.06682873095;1630972800.0;163794.5619858982;132998.6843497686;122865.10549688162;122865.10549688162;20.6;7.3;12.9;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;APM;Rest;142001.06682873095;1630972800.0;163794.5619858982;132998.6843497686;122865.10549688162;122865.10549688162;23.8;6.9;14.3;0.0;0
2021-09-07;2;3;0;0;2;1630972800.0;APM;X;110510.32739343746;1630972800.0;102478.25620654628;83457.75455347059;77304.59323755815;77304.59323755815;23.8;6.9;14.3;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;COURIER;X;175056.7081158031;1631059200.0;102245.64784738404;83893.96913996487;77401.55236143836;77401.55236143836;25.6;9.3;16.3;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;APM;Rest;261500.43508645252;1631059200.0;163645.11367616965;133804.54947947615;123095.66767760999;123095.66767760999;23.4;8.2;14.8;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;APM;Rest;261500.43508645252;1631059200.0;163645.11367616965;133804.54947947615;123095.66767760999;123095.66767760999;25.6;9.3;16.3;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;COURIER;Rest;305153.5757561942;1631059200.0;163645.11367616965;133804.54947947615;123095.66767760999;123095.66767760999;25.6;9.3;16.3;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;COURIER;Rest;305153.5757561942;1631059200.0;163645.11367616965;133804.54947947615;123095.66767760999;123095.66767760999;23.4;8.2;14.8;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;APM;X;203260.85587919367;1631059200.0;102245.64784738404;83893.96913996487;77401.55236143836;77401.55236143836;23.4;8.2;14.8;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;APM;X;203260.85587919367;1631059200.0;102245.64784738404;83893.96913996487;77401.55236143836;77401.55236143836;25.6;9.3;16.3;0.0;0
2021-09-08;2;3;0;0;3;1631059200.0;COURIER;X;175056.7081158031;1631059200.0;102245.64784738404;83893.96913996487;77401.55236143836;77401.55236143836;23.4;8.2;14.8;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;COURIER;Rest;263747.40245501464;1631145600.0;161337.92162031538;133955.30973107167;123059.36755026097;123059.36755026097;26.2;9.6;16.3;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;COURIER;Rest;263747.40245501464;1631145600.0;161337.92162031538;133955.30973107167;123059.36755026097;123059.36755026097;25.0;11.5;16.8;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;COURIER;X;156718.00269739088;1631145600.0;100467.14051079006;83922.33803833512;77330.09183776581;77330.09183776581;25.0;11.5;16.8;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;APM;X;182019.6568047443;1631145600.0;100467.14051079006;83922.33803833512;77330.09183776581;77330.09183776581;25.0;11.5;16.8;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;APM;X;182019.6568047443;1631145600.0;100467.14051079006;83922.33803833512;77330.09183776581;77330.09183776581;26.2;9.6;16.3;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;COURIER;X;156718.00269739088;1631145600.0;100467.14051079006;83922.33803833512;77330.09183776581;77330.09183776581;26.2;9.6;16.3;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;APM;Rest;229707.06687661266;1631145600.0;161337.92162031538;133955.30973107167;123059.36755026097;123059.36755026097;25.0;11.5;16.8;0.0;0
2021-09-09;2;3;0;0;4;1631145600.0;APM;Rest;229707.06687661266;1631145600.0;161337.92162031538;133955.30973107167;123059.36755026097;123059.36755026097;26.2;9.6;16.3;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;APM;X;134394.86741585992;1631232000.0;100200.1537729646;84003.89685559522;77530.12471632448;77530.12471632448;25.7;9.9;16.5;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;COURIER;X;124974.48797189325;1631232000.0;100200.1537729646;84003.89685559522;77530.12471632448;77530.12471632448;26.6;8.4;16.0;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;COURIER;X;124974.48797189325;1631232000.0;100200.1537729646;84003.89685559522;77530.12471632448;77530.12471632448;25.7;9.9;16.5;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;APM;Rest;208753.75081575947;1631232000.0;161058.8156312321;134073.711060468;123356.52418803042;123356.52418803042;25.7;9.9;16.5;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;APM;Rest;208753.75081575947;1631232000.0;161058.8156312321;134073.711060468;123356.52418803042;123356.52418803042;26.6;8.4;16.0;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;COURIER;Rest;239086.12429207136;1631232000.0;161058.8156312321;134073.711060468;123356.52418803042;123356.52418803042;25.7;9.9;16.5;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;COURIER;Rest;239086.12429207136;1631232000.0;161058.8156312321;134073.711060468;123356.52418803042;123356.52418803042;26.6;8.4;16.0;0.0;0
2021-09-10;2;3;0;0;5;1631232000.0;APM;X;134394.86741585992;1631232000.0;100200.1537729646;84003.89685559522;77530.12471632448;77530.12471632448;26.6;8.4;16.0;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;COURIER;Rest;141410.63763442595;1631318400.0;161549.0212308818;134553.59274661756;123582.01498979227;123582.01498979227;25.3;10.2;16.7;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;APM;X;54699.908633565115;1631318400.0;100704.86904924833;84332.86360776436;77691.94122589717;77691.94122589717;26.8;9.2;16.3;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;APM;X;54699.908633565115;1631318400.0;100704.86904924833;84332.86360776436;77691.94122589717;77691.94122589717;25.3;10.2;16.7;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;COURIER;Rest;141410.63763442595;1631318400.0;161549.0212308818;134553.59274661756;123582.01498979227;123582.01498979227;26.8;9.2;16.3;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;COURIER;X;54862.95026932281;1631318400.0;100704.86904924833;84332.86360776436;77691.94122589717;77691.94122589717;25.3;10.2;16.7;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;COURIER;X;54862.95026932281;1631318400.0;100704.86904924833;84332.86360776436;77691.94122589717;77691.94122589717;26.8;9.2;16.3;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;APM;Rest;73617.57492776678;1631318400.0;161549.0212308818;134553.59274661756;123582.01498979227;123582.01498979227;26.8;9.2;16.3;0.0;0
2021-09-11;2;3;1;0;6;1631318400.0;APM;Rest;73617.57492776678;1631318400.0;161549.0212308818;134553.59274661756;123582.01498979227;123582.01498979227;25.3;10.2;16.7;0.0;0
2021-09-12;3;3;1;0;7;1631404800.0;APM;Rest;203841.3266457244;1631404800.0;162956.24058176958;134780.65008055724;123702.95334427987;123702.95334427987;22.4;15.6;18.3;0.0;0
2021-09-12;3;3;1;0;7;1631404800.0;COURIER;Rest;271797.7777297009;1631404800.0;162956.24058176958;134780.65008055724;123702.95334427987;123702.95334427987;22.4;15.6;18.3;0.0;0
2021-09-12;3;3;1;0;7;1631404800.0;APM;X;154352.95988747926;1631404800.0;101717.50174432242;84457.9837014008;77773.1884263883;77773.1884263883;26.5;12.0;17.9;1.6;0
2021-09-12;3;3;1;0;7;1631404800.0;APM;Rest;203841.3266457244;1631404800.0;162956.24058176958;134780.65008055724;123702.95334427987;123702.95334427987;26.5;12.0;17.9;1.6;0
2021-09-12;3;3;1;0;7;1631404800.0;APM;X;154352.95988747926;1631404800.0;101717.50174432242;84457.9837014008;77773.1884263883;77773.1884263883;22.4;15.6;18.3;0.0;0
2021-09-12;3;3;1;0;7;1631404800.0;COURIER;Rest;271797.7777297009;1631404800.0;162956.24058176958;134780.65008055724;123702.95334427987;123702.95334427987;26.5;12.0;17.9;1.6;0
2021-09-12;3;3;1;0;7;1631404800.0;COURIER;X;132318.25453083386;1631404800.0;101717.50174432242;84457.9837014008;77773.1884263883;77773.1884263883;26.5;12.0;17.9;1.6;0
2021-09-12;3;3;1;0;7;1631404800.0;COURIER;X;132318.25453083386;1631404800.0;101717.50174432242;84457.9837014008;77773.1884263883;77773.1884263883;22.4;15.6;18.3;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;COURIER;X;73772.30126320489;1631491200.0;102428.65768426716;84943.70318464526;77837.91229877055;77837.91229877055;23.8;15.2;18.3;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;APM;Rest;106316.99322852601;1631491200.0;164084.37275577284;135468.8646016606;123788.83538893782;123788.83538893782;21.8;15.0;17.6;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;APM;Rest;106316.99322852601;1631491200.0;164084.37275577284;135468.8646016606;123788.83538893782;123788.83538893782;23.8;15.2;18.3;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;COURIER;Rest;164215.21601717887;1631491200.0;164084.37275577284;135468.8646016606;123788.83538893782;123788.83538893782;21.8;15.0;17.6;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;COURIER;Rest;164215.21601717887;1631491200.0;164084.37275577284;135468.8646016606;123788.83538893782;123788.83538893782;23.8;15.2;18.3;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;APM;X;73809.6265664332;1631491200.0;102428.65768426716;84943.70318464526;77837.91229877055;77837.91229877055;21.8;15.0;17.6;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;APM;X;73809.6265664332;1631491200.0;102428.65768426716;84943.70318464526;77837.91229877055;77837.91229877055;23.8;15.2;18.3;0.0;0
2021-09-13;3;3;0;0;1;1631491200.0;COURIER;X;73772.30126320489;1631491200.0;102428.65768426716;84943.70318464526;77837.91229877055;77837.91229877055;21.8;15.0;17.6;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;APM;Rest;176877.1765905514;1631577600.0;163817.73740906903;135054.99280690402;123501.04465959505;123501.04465959505;23.0;12.7;16.7;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;APM;X;127559.2019579324;1631577600.0;102203.3883361841;84641.16593219373;77644.44927067443;77644.44927067443;19.5;14.3;16.1;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;APM;X;127559.2019579324;1631577600.0;102203.3883361841;84641.16593219373;77644.44927067443;77644.44927067443;23.0;12.7;16.7;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;COURIER;X;96239.76239407805;1631577600.0;102203.3883361841;84641.16593219373;77644.44927067443;77644.44927067443;23.0;12.7;16.7;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;COURIER;X;96239.76239407805;1631577600.0;102203.3883361841;84641.16593219373;77644.44927067443;77644.44927067443;19.5;14.3;16.1;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;COURIER;Rest;201038.42764684826;1631577600.0;163817.73740906903;135054.99280690402;123501.04465959505;123501.04465959505;23.0;12.7;16.7;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;APM;Rest;176877.1765905514;1631577600.0;163817.73740906903;135054.99280690402;123501.04465959505;123501.04465959505;19.5;14.3;16.1;0.0;0
2021-09-14;3;3;0;0;2;1631577600.0;COURIER;Rest;201038.42764684826;1631577600.0;163817.73740906903;135054.99280690402;123501.04465959505;123501.04465959505;19.5;14.3;16.1;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;COURIER;X;195108.68535607622;1631664000.0;100778.3467614011;84410.70125907045;77326.72686713215;77326.72686713215;25.8;10.3;16.9;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;COURIER;Rest;364838.4910902241;1631664000.0;161553.1441513153;134758.8576735925;122997.34944235644;122997.34944235644;21.2;11.3;15.3;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;COURIER;Rest;364838.4910902241;1631664000.0;161553.1441513153;134758.8576735925;122997.34944235644;122997.34944235644;25.8;10.3;16.9;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;APM;X;211860.9589212068;1631664000.0;100778.3467614011;84410.70125907045;77326.72686713215;77326.72686713215;21.2;11.3;15.3;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;COURIER;X;195108.68535607622;1631664000.0;100778.3467614011;84410.70125907045;77326.72686713215;77326.72686713215;21.2;11.3;15.3;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;APM;X;211860.9589212068;1631664000.0;100778.3467614011;84410.70125907045;77326.72686713215;77326.72686713215;25.8;10.3;16.9;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;APM;Rest;297550.8632982925;1631664000.0;161553.1441513153;134758.8576735925;122997.34944235644;122997.34944235644;21.2;11.3;15.3;0.0;0
2021-09-15;3;3;0;0;3;1631664000.0;APM;Rest;297550.8632982925;1631664000.0;161553.1441513153;134758.8576735925;122997.34944235644;122997.34944235644;25.8;10.3;16.9;0.0;0
2021-09-16;3;3;0;0;4;1631750400.0;COURIER;X;161104.57888016218;1631750400.0;99686.06638705982;84549.0188415231;77385.55632122907;77385.55632122907;20.8;12.6;16.3;0.0;0
2021-09-16;3;3;0;0;4;1631750400.0;APM;Rest;255692.2094548485;1631750400.0;159623.73519844998;134865.02964845183;123015.43011003442;123015.43011003442;20.8;12.6;16.3;0.0;0
2021-09-16;3;3;0;0;4;1631750400.0;APM;Rest;255692.2094548485;1631750400.0;159623.73519844998;134865.02964845183;123015.43011003442;123015.43011003442;24.2;14.7;19.0;15.2;0
2021-09-16;3;3;0;0;4;1631750400.0;APM;X;178221.53138697823;1631750400.0;99686.06638705982;84549.0188415231;77385.55632122907;77385.55632122907;24.2;14.7;19.0;15.2;0
2021-09-16;3;3;0;0;4;1631750400.0;APM;X;178221.53138697823;1631750400.0;99686.06638705982;84549.0188415231;77385.55632122907;77385.55632122907;20.8;12.6;16.3;0.0;0
2021-09-16;3;3;0;0;4;1631750400.0;COURIER;Rest;289166.7207406191;1631750400.0;159623.73519844998;134865.02964845183;123015.43011003442;123015.43011003442;24.2;14.7;19.0;15.2;0
2021-09-16;3;3;0;0;4;1631750400.0;COURIER;X;161104.57888016218;1631750400.0;99686.06638705982;84549.0188415231;77385.55632122907;77385.55632122907;24.2;14.7;19.0;15.2;0
2021-09-16;3;3;0;0;4;1631750400.0;COURIER;Rest;289166.7207406191;1631750400.0;159623.73519844998;134865.02964845183;123015.43011003442;123015.43011003442;20.8;12.6;16.3;0.0;0
2021-09-17;3;3;0;0;5;1631836800.0;COURIER;X;97854.30550508616;1631836800.0;97807.74245860532;84222.30961423587;77255.7454153491;77255.7454153491;19.9;13.3;15.7;12.9;0
2021-09-17;3;3;0;0;5;1631836800.0;COURIER;X;97854.30550508616;1631836800.0;97807.74245860532;84222.30961423587;77255.7454153491;77255.7454153491;18.0;14.4;15.8;0.0;0
2021-09-17;3;3;0;0;5;1631836800.0;APM;X;101431.23597988067;1631836800.0;97807.74245860532;84222.30961423587;77255.7454153491;77255.7454153491;19.9;13.3;15.7;12.9;0
2021-09-17;3;3;0;0;5;1631836800.0;APM;Rest;155477.53328308108;1631836800.0;156596.28868502585;134418.05177313255;122798.03687471175;122798.03687471175;19.9;13.3;15.7;12.9;0
2021-09-17;3;3;0;0;5;1631836800.0;COURIER;Rest;189760.1059762543;1631836800.0;156596.28868502585;134418.05177313255;122798.03687471175;122798.03687471175;18.0;14.4;15.8;0.0;0
2021-09-17;3;3;0;0;5;1631836800.0;COURIER;Rest;189760.1059762543;1631836800.0;156596.28868502585;134418.05177313255;122798.03687471175;122798.03687471175;19.9;13.3;15.7;12.9;0
2021-09-17;3;3;0;0;5;1631836800.0;APM;Rest;155477.53328308108;1631836800.0;156596.28868502585;134418.05177313255;122798.03687471175;122798.03687471175;18.0;14.4;15.8;0.0;0
2021-09-17;3;3;0;0;5;1631836800.0;APM;X;101431.23597988067;1631836800.0;97807.74245860532;84222.30961423587;77255.7454153491;77255.7454153491;18.0;14.4;15.8;0.0;0
2021-09-18;3;3;1;0;6;1631923200.0;COURIER;X;27189.504333984834;1631923200.0;96572.64279510925;84183.55316245712;77201.75296473752;77201.75296473752;16.3;7.1;10.7;0.0;0
2021-09-18;3;3;1;0;6;1631923200.0;COURIER;X;27189.504333984834;1631923200.0;96572.64279510925;84183.55316245712;77201.75296473752;77201.75296473752;15.4;12.5;13.6;5.6;0
2021-09-18;3;3;1;0;6;1631923200.0;COURIER;Rest;66437.47241590891;1631923200.0;154524.07424943175;134344.34426556472;122682.34687519449;122682.34687519449;16.3;7.1;10.7;0.0;0
2021-09-18;3;3;1;0;6;1631923200.0;COURIER;Rest;66437.47241590891;1631923200.0;154524.07424943175;134344.34426556472;122682.34687519449;122682.34687519449;15.4;12.5;13.6;5.6;0
2021-09-18;3;3;1;0;6;1631923200.0;APM;Rest;37397.347180952165;1631923200.0;154524.07424943175;134344.34426556472;122682.34687519449;122682.34687519449;15.4;12.5;13.6;5.6;0
2021-09-18;3;3;1;0;6;1631923200.0;APM;X;29796.503810211467;1631923200.0;96572.64279510925;84183.55316245712;77201.75296473752;77201.75296473752;16.3;7.1;10.7;0.0;0
2021-09-18;3;3;1;0;6;1631923200.0;APM;Rest;37397.347180952165;1631923200.0;154524.07424943175;134344.34426556472;122682.34687519449;122682.34687519449;16.3;7.1;10.7;0.0;0
2021-09-18;3;3;1;0;6;1631923200.0;APM;X;29796.503810211467;1631923200.0;96572.64279510925;84183.55316245712;77201.75296473752;77201.75296473752;15.4;12.5;13.6;5.6;0
2021-09-19;4;3;1;0;7;1632009600.0;COURIER;X;36290.96853958973;1632009600.0;96668.88113303196;84359.39949450779;77175.52545496983;77175.52545496983;13.2;8.4;10.4;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;APM;X;43993.657636185686;1632009600.0;96668.88113303196;84359.39949450779;77175.52545496983;77175.52545496983;13.2;8.4;10.4;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;APM;X;43993.657636185686;1632009600.0;96668.88113303196;84359.39949450779;77175.52545496983;77175.52545496983;10.3;7.2;8.5;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;APM;Rest;64589.68320094851;1632009600.0;154488.29699265238;134629.47166692026;122640.57858473391;122640.57858473391;10.3;7.2;8.5;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;COURIER;Rest;80410.38020733591;1632009600.0;154488.29699265238;134629.47166692026;122640.57858473391;122640.57858473391;13.2;8.4;10.4;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;COURIER;Rest;80410.38020733591;1632009600.0;154488.29699265238;134629.47166692026;122640.57858473391;122640.57858473391;10.3;7.2;8.5;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;APM;Rest;64589.68320094851;1632009600.0;154488.29699265238;134629.47166692026;122640.57858473391;122640.57858473391;13.2;8.4;10.4;0.0;0
2021-09-19;4;3;1;0;7;1632009600.0;COURIER;X;36290.96853958973;1632009600.0;96668.88113303196;84359.39949450779;77175.52545496983;77175.52545496983;10.3;7.2;8.5;0.0;0
2021-09-20;4;3;0;0;1;1632096000.0;APM;Rest;32373.663098051933;1632096000.0;152728.6610176471;135318.0965661274;122602.55853131783;122602.55853131783;11.5;8.9;10.0;0.5;0
2021-09-20;4;3;0;0;1;1632096000.0;APM;Rest;32373.663098051933;1632096000.0;152728.6610176471;135318.0965661274;122602.55853131783;122602.55853131783;8.9;6.9;7.6;0.0;0
2021-09-20;4;3;0;0;1;1632096000.0;COURIER;Rest;46883.18014648522;1632096000.0;152728.6610176471;135318.0965661274;122602.55853131783;122602.55853131783;8.9;6.9;7.6;0.0;0
2021-09-20;4;3;0;0;1;1632096000.0;COURIER;X;23490.324598390114;1632096000.0;95478.35661203807;84761.00686151494;77135.07973018414;77135.07973018414;8.9;6.9;7.6;0.0;0
2021-09-20;4;3;0;0;1;1632096000.0;APM;X;24363.237261859333;1632096000.0;95478.35661203807;84761.00686151494;77135.07973018414;77135.07973018414;8.9;6.9;7.6;0.0;0
2021-09-20;4;3;0;0;1;1632096000.0;APM;X;24363.237261859333;1632096000.0;95478.35661203807;84761.00686151494;77135.07973018414;77135.07973018414;11.5;8.9;10.0;0.5;0
2021-09-20;4;3;0;0;1;1632096000.0;COURIER;Rest;46883.18014648522;1632096000.0;152728.6610176471;135318.0965661274;122602.55853131783;122602.55853131783;11.5;8.9;10.0;0.5;0
2021-09-20;4;3;0;0;1;1632096000.0;COURIER;X;23490.324598390114;1632096000.0;95478.35661203807;84761.00686151494;77135.07973018414;77135.07973018414;11.5;8.9;10.0;0.5;0
2021-09-21;4;3;0;0;2;1632182400.0;APM;X;79600.00137210579;1632182400.0;94865.15560486785;84998.97953580982;76979.44992348216;76979.44992348216;12.3;5.6;9.0;0.0;0
2021-09-21;4;3;0;0;2;1632182400.0;APM;Rest;109996.89154956481;1632182400.0;151867.61525831406;135732.12145145275;122376.95225644448;122376.95225644448;16.2;5.8;10.1;7.4;0
2021-09-21;4;3;0;0;2;1632182400.0;APM;Rest;109996.89154956481;1632182400.0;151867.61525831406;135732.12145145275;122376.95225644448;122376.95225644448;12.3;5.6;9.0;0.0;0
